# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,YYBNHICVYE,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
1.975519923291926716e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.315922655515092299e-02, 4.190064198849811627e-01, -3.771621969627465820e-02, 0.000000000000000000e+00, 9.992884902628580424e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 1.972006309436437732e+00, 0.000000000000000000e+00, 9.309294285835233163e-02
1.533987292410360581e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.686172565941111867e-02, 4.612512283955528258e-01, -5.056683443878688677e-02, 0.000000000000000000e+00, 9.987206792966892843e-01, 1.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 1.529089301565485837e+00, 0.000000000000000000e+00, 9.673780844841661786e-02
1.126210974171926615e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.152329338571243977e-02, 4.711227010808972659e-01, -6.501474494036034446e-02, 0.000000000000000000e+00, 9.978843033840846255e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.120260610596353068e+00, 0.000000000000000000e+00, 9.132965786361887939e-02
7.770020574036511363e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.522982042964396210e-02, 4.473493368453210217e-01, -7.967076982149179365e-02, 0.000000000000000000e+00, 9.968212319348191963e-01, 1.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 7.710084396964890230e-01, 0.000000000000000000e+00, 7.499068227891295124e-02
4.974301526862161538e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.442222976996981265e-02, 3.951774995248872324e-01, -9.281290134957663474e-02, 0.000000000000000000e+00, 9.956835668740715573e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 4.923790676433521529e-01, 0.000000000000000000e+00, 5.418731985460384371e-02
2.863462471168554124e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.419308165355570278e-02, 3.224733346905750420e-01, -1.038564118871995318e-01, 0.000000000000000000e+00, 9.945923012520839768e-01, 1.000000000000000000e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 2.827950763449510463e-01, 0.000000000000000000e+00, 3.400817576871037473e-02
1.357192209131068417e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.737554065374151413e-02, 2.346403210081441926e-01, -1.130125865437419386e-01, 0.000000000000000000e+00, 9.935935563814276561e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.337555661212316283e-01, 0.000000000000000000e+00, 1.726422523220111360e-02
3.770227584971497237e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.281261060430727031e-03, 1.295388912206526799e-01, -1.213887329869185183e-01, 0.000000000000000000e+00, 9.926050450727271768e-01, 1.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 3.706119026101643843e-02, 0.000000000000000000e+00, 5.242206372929717612e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.439230484541326405e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.439230484541326405e+00, -1.799999999999999600e+00, 0.000000000000000000e+00
4.374235803794014998e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 4.629551024065067626e-03, 1.760429535719668787e-02, 8.676815944562925320e-03, 0.000000000000000000e+00, 9.999623557239862848e-01, 1.199999999999999956e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.374275973556157382e+00, -1.799999999999999600e+00, 4.629376747968492849e-03
4.280809388206711752e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 1.103400397994289822e-02, 4.231350224578550590e-02, 6.235383429271980534e-03, 0.000000000000000000e+00, 9.999805598077844415e-01, 1.199999999999999956e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.280878189452286264e+00, -1.799999999999999600e+00, 1.103378947678462438e-02
4.149280325228092536e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 1.955072628402322599e-02, 7.594066693558368386e-02, 2.806517180636823334e-03, 0.000000000000000000e+00, 9.999960617229023407e-01, 1.199999999999999956e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.149335194677302496e+00, -1.799999999999999600e+00, 1.955064928784566031e-02
3.969436699632757470e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 3.025170175337836553e-02, 1.198101187965169012e-01, -1.857717983010986678e-03, 0.000000000000000000e+00, 9.999982744404590784e-01, 1.199999999999999956e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 3.969380500502393438e+00, -1.799999999999999600e+00, 3.025164955226577329e-02
3.733103593795722208e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 4.265754563036475849e-02, 1.738514403709463807e-01, -7.972907818435254895e-03, 0.000000000000000000e+00, 9.999682158653436792e-01, 1.199999999999999956e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 3.732763489116650568e+00, -1.799999999999999600e+00, 4.265618979719033865e-02
3.438221655971600121e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 5.550056864801821560e-02, 2.354031887160540626e-01, -1.568647221957509760e-02, 0.000000000000000000e+00, 9.998769597251976338e-01, 1.199999999999999956e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 3.437351047843332452e+00, -1.799999999999999600e+00, 5.549373984280007305e-02
3.093164915202219589e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 6.680443243515780949e-02, 2.982865459037332134e-01, -2.500281855777108236e-02, 0.000000000000000000e+00, 9.996873806666598528e-01, 1.199999999999999956e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 3.091494616099188075e+00, -1.799999999999999600e+00, 6.678354807802575066e-02
2.718445210158127345e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 7.452218947668040605e-02, 3.529088734065997102e-01, -3.582417870989312164e-02, 0.000000000000000000e+00, 9.993581080972733233e-01, 1.199999999999999956e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.715775513924461926e+00, -1.799999999999999600e+00, 7.447435428668185142e-02
2.343143839366016667e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 7.747966533466157935e-02, 3.884933824365797705e-01, -4.802967680876275847e-02, 0.000000000000000000e+00, 9.988459091099316511e-01, 1.199999999999999956e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.339422516080741588e+00, -1.799999999999999600e+00, 7.739024675873329429e-02
1.996558563281686016e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 7.320341239427842484e-02, 3.968416287634331518e-01, -6.174739750329404087e-02, 0.000000000000000000e+00, 9.980918088540603472e-01, 1.199999999999999956e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 1.992038443077978727e+00, -1.799999999999999600e+00, 7.306372629089508131e-02
1.699807450050250246e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 6.016498394580363507e-02, 3.768664397048528958e-01, -7.565686363267239145e-02, 0.000000000000000000e+00, 9.971339122631760477e-01, 1.199999999999999956e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 1.695255556064400704e+00, -1.799999999999999600e+00, 5.999254582313036377e-02
1.462280096289529485e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 4.351914086948007604e-02, 3.329884995028689620e-01, -8.811732617488843289e-02, 0.000000000000000000e+00, 9.961101027636395377e-01, 1.199999999999999956e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.458445305958682381e+00, -1.799999999999999600e+00, 4.334985588368307774e-02
1.282958125065233101e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 2.733965995763169149e-02, 2.718362582983473996e-01, -9.856204961004609577e-02, 0.000000000000000000e+00, 9.951309071557705721e-01, 1.199999999999999956e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 1.280263472144167025e+00, -1.799999999999999600e+00, 2.720654061496829978e-02
1.154965345489554096e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 1.389137271891426918e-02, 1.979604447261673894e-01, -1.071620529899900143e-01, 0.000000000000000000e+00, 9.942415674266343872e-01, 1.199999999999999956e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.153476717470146129e+00, -1.799999999999999600e+00, 1.381138018576091170e-02
1.071549645292712238e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 4.221701642197327013e-03, 1.095293816715592200e-01, -1.148518261516948274e-01, 0.000000000000000000e+00, 9.933826342500763351e-01, 1.199999999999999956e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.071064775149637383e+00, -1.799999999999999600e+00, 4.193765098343751885e-03
1.039230484541325827e+00, -1.799999999999999600e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.199999999999999956e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.039230484541325827e+00, -1.799999999999999600e+00, 0.000000000000000000e+00
4.878460969082651921e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 4.878460969082651921e+00, -3.599999999999999201e+00, 0.000000000000000000e+00
4.824944307105514696e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 3.472143855233483008e-03, 1.430840600499548240e-02, 8.006616736210236257e-03, 0.000000000000000000e+00, 9.999679465305072457e-01, 1.399999999999999911e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 4.824972107230616203e+00, -3.599999999999999201e+00, 3.472032560976347736e-03
4.748015228321720294e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 8.275479093876252773e-03, 3.439127087084482837e-02, 5.753805487427189613e-03, 0.000000000000000000e+00, 9.999834467242008085e-01, 1.399999999999999911e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 4.748062843818741996e+00, -3.599999999999999201e+00, 8.275342107588441395e-03
4.639708608505190846e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 1.466303613848156905e-02, 6.172187631105319205e-02, 2.589788246945657485e-03, 0.000000000000000000e+00, 9.999966464927949605e-01, 1.399999999999999911e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 4.639746582663846652e+00, -3.599999999999999201e+00, 1.466298696588423135e-02
4.491612714104908477e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 2.268877050265134115e-02, 9.737612202675077766e-02, -1.714281239610186301e-03, 0.000000000000000000e+00, 9.999985306188361456e-01, 1.399999999999999911e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 4.491573819171286175e+00, -3.599999999999999201e+00, 2.268873716419933517e-02
4.296992563854598046e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 3.199300827740200054e-02, 1.412962089277705335e-01, -7.357424088191061654e-03, 0.000000000000000000e+00, 9.999729337891033465e-01, 1.399999999999999911e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 4.296757177724844112e+00, -3.599999999999999201e+00, 3.199214234789274358e-02
4.054150352319583206e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 4.162466628363101911e-02, 1.913187852474140527e-01, -1.447575668831267356e-02, 0.000000000000000000e+00, 9.998952207448041918e-01, 1.399999999999999911e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 4.053547803778229763e+00, -3.599999999999999201e+00, 4.162030488210005652e-02
3.769984093952535531e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 5.010099926349755733e-02, 2.424221549052844316e-01, -2.307339975290988859e-02, 0.000000000000000000e+00, 9.997337736736927605e-01, 1.399999999999999911e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 3.768828093568508564e+00, -3.599999999999999201e+00, 5.008766105851931300e-02
3.461392312053145570e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 5.588631465637404483e-02, 2.868131750654753787e-01, -3.305985825007624196e-02, 0.000000000000000000e+00, 9.994533734859696317e-01, 1.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 3.459544718412486564e+00, -3.599999999999999201e+00, 5.585576571501141285e-02
3.152330868852635248e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 5.809978164387297889e-02, 3.157391987179105075e-01, -4.432268390305874051e-02, 0.000000000000000000e+00, 9.990172669637045200e-01, 1.399999999999999911e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.149755730595996894e+00, -3.599999999999999201e+00, 5.804268506904997765e-02
2.866943410475502052e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 5.488694998592172358e-02, 3.225667690632140761e-01, -5.697410617096380220e-02, 0.000000000000000000e+00, 9.983756563668906292e-01, 1.399999999999999911e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.863816275559604385e+00, -3.599999999999999201e+00, 5.479779471817133873e-02
2.622650695444190827e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 4.510440026427343235e-02, 3.063924617336767353e-01, -6.979414410641940347e-02, 0.000000000000000000e+00, 9.975614153767436987e-01, 1.399999999999999911e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.619502672432312274e+00, -3.599999999999999201e+00, 4.499440936734776242e-02
2.427162327617075732e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 3.262027406722564637e-02, 2.708103016606580593e-01, -8.126183543402050458e-02, 0.000000000000000000e+00, 9.966927882260883109e-01, 1.399999999999999911e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 2.424511544274012387e+00, -3.599999999999999201e+00, 3.251239191276231177e-02
2.279593126410910386e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 2.048961810196865338e-02, 2.212104048180479898e-01, -9.083909999028758064e-02, 0.000000000000000000e+00, 9.958655822514174139e-01, 1.399999999999999911e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 2.277731867943383115e+00, -3.599999999999999201e+00, 2.040490546122621790e-02
2.174224686829942410e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 1.040930379324253932e-02, 1.612905470999936308e-01, -9.864425433988371905e-02, 0.000000000000000000e+00, 9.951227618167158839e-01, 1.399999999999999911e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 2.173197868819060297e+00, -3.599999999999999201e+00, 1.035853513932069592e-02
2.105401684744887092e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 3.162936502104910473e-03, 8.952674029941555534e-02, -1.053845710804350994e-01, 0.000000000000000000e+00, 9.944315422281178041e-01, 1.399999999999999911e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 2.105068360038258035e+00, -3.599999999999999201e+00, 3.145323823757786158e-03
2.078460969082651655e+00, -3.599999999999999201e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.078460969082651655e+00, -3.599999999999999201e+00, 0.000000000000000000e+00
5.317691453623978326e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.317691453623978326e+00, -5.400000000000000355e+00, 0.000000000000000000e+00
5.275652187578993235e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 2.314744041559653812e-03, 1.101252692730530364e-02, 6.935248906287563853e-03, 0.000000000000000000e+00, 9.999759508721236534e-01, 1.600000000000000089e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 5.275668240905075024e+00, -5.400000000000000355e+00, 2.314688373984202623e-03
5.215220001911487380e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 5.516963258856093406e-03, 2.646905224671165444e-02, 4.983950847426625412e-03, 0.000000000000000000e+00, 9.999875800398475567e-01, 1.600000000000000089e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.215247498185196839e+00, -5.400000000000000355e+00, 5.516894738392254076e-03
5.130136041463185137e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 9.775349240990622440e-03, 4.750309032129745868e-02, 2.243314961494176536e-03, 0.000000000000000000e+00, 9.999974837658259785e-01, 1.600000000000000089e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 5.130157970650391697e+00, -5.400000000000000355e+00, 9.775324643922798928e-03
5.013789599239490968e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 1.512584145337819881e-02, 7.494212845987573146e-02, -1.484968580477737847e-03, 0.000000000000000000e+00, 9.999988974335497494e-01, 1.600000000000000089e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.013767137840179799e+00, -5.400000000000000355e+00, 1.512582477613287971e-02
4.860886801664721979e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 2.132852808840498410e-02, 1.087410630649472271e-01, -6.373404255529959220e-03, 0.000000000000000000e+00, 9.999796896528425627e-01, 1.600000000000000089e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 4.860750866333039433e+00, -5.400000000000000355e+00, 2.132809489859515545e-02
4.670092532449201528e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 2.774905179389278859e-02, 1.472348302587653535e-01, -1.253998654293641060e-02, 0.000000000000000000e+00, 9.999213712775134599e-01, 1.600000000000000089e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 4.669744559713127074e+00, -5.400000000000000355e+00, 2.774686992140002612e-02
4.446829149347716559e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 3.339844658471895211e-02, 1.865592076668174115e-01, -1.998830419234736214e-02, 0.000000000000000000e+00, 9.998002138905122127e-01, 1.600000000000000089e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 4.446161571037829496e+00, -5.400000000000000355e+00, 3.339177403901286145e-02
4.204380814097639529e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 3.725245788442773515e-02, 2.207209851620363095e-01, -2.863948468683972029e-02, 0.000000000000000000e+00, 9.995898058288070764e-01, 1.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.203313922900511201e+00, -5.400000000000000355e+00, 3.723717714334093265e-02
3.961575729382932565e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 3.872367623063331654e-02, 2.429919667940629302e-01, -3.839470877773411978e-02, 0.000000000000000000e+00, 9.992626513274039946e-01, 1.600000000000000089e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 3.960088945111253977e+00, -5.400000000000000355e+00, 3.869512337936661939e-02
3.737398886316450675e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 3.657641657544398461e-02, 2.483036971665132653e-01, -4.934267607919878146e-02, 0.000000000000000000e+00, 9.987819082849584973e-01, 1.600000000000000089e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 3.735594108041230932e+00, -5.400000000000000355e+00, 3.653186314544754065e-02
3.545565615006776028e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 3.005118322791126145e-02, 2.359353955433170502e-01, -6.042444960584086172e-02, 0.000000000000000000e+00, 9.981727735666963142e-01, 1.600000000000000089e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 3.543749788800225176e+00, -5.400000000000000355e+00, 2.999627291156516801e-02
3.392105597393102911e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 2.172870726386202933e-02, 2.086525633291755055e-01, -7.031319374900432684e-02, 0.000000000000000000e+00, 9.975249644920245462e-01, 1.600000000000000089e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 3.390577782589343059e+00, -5.400000000000000355e+00, 2.167492794184153193e-02
3.276271733115196927e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 1.364540251054883330e-02, 1.706057654618274577e-01, -7.852237204201582832e-02, 0.000000000000000000e+00, 9.969123517586163663e-01, 1.600000000000000089e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 3.275200263742600093e+00, -5.400000000000000355e+00, 1.360327030748412908e-02
3.193508840035126362e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 6.930832787955028967e-03, 1.246394358367558797e-01, -8.510086524882673475e-02, 0.000000000000000000e+00, 9.963723414135404743e-01, 1.600000000000000089e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 3.192919020167976463e+00, -5.400000000000000355e+00, 6.905690092880490544e-03
3.139262395074573941e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 2.105513638943685116e-03, 6.953689435494528337e-02, -9.045305818544084608e-02, 0.000000000000000000e+00, 9.959007200845380048e-01, 1.600000000000000089e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 3.139071944926880242e+00, -5.400000000000000355e+00, 2.096882549171823901e-03
3.117691453623978592e+00, -5.400000000000000355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 3.117691453623978592e+00, -5.400000000000000355e+00, 0.000000000000000000e+00
5.756921938165304731e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.800000000000000044e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.756921938165304731e+00, -7.200000000000000178e+00, 0.000000000000000000e+00
5.726358647187753448e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.157358358582562556e-03, 7.716671289222946407e-03, 4.948676215009596008e-03, 0.000000000000000000e+00, 9.999877552268922054e-01, 1.800000000000000044e+00, 3.958266880232111706e+00, 4.173311976788848798e-02, 5.726364374579534733e+00, -7.200000000000000178e+00, 1.157344186992057726e-03
5.682422342322825948e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 2.758464813843803081e-03, 1.854686271276336992e-02, 3.556408904009754259e-03, 0.000000000000000000e+00, 9.999936759578569312e-01, 1.800000000000000044e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.682432152551651683e+00, -7.200000000000000178e+00, 2.758447369196068925e-03
5.620561534359366895e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 4.887668584595349086e-03, 3.328431490613020793e-02, 1.600819988974063303e-03, 0.000000000000000000e+00, 9.999987186868606326e-01, 1.800000000000000044e+00, 3.827739635619072711e+00, 1.722603643809274832e-01, 5.620569358636936741e+00, -7.200000000000000178e+00, 4.887662321961369974e-03
5.535968471000212610e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 7.562916634581987041e-03, 5.250814220117756143e-02, -1.059709041813352952e-03, 0.000000000000000000e+00, 9.999994385082157100e-01, 1.800000000000000044e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.535960456509072536e+00, -7.200000000000000178e+00, 7.562912388066431180e-03
5.424793059861196198e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.066415775990446971e-02, 7.618611249077281156e-02, -4.548406077110997772e-03, 0.000000000000000000e+00, 9.999896559475791591e-01, 1.800000000000000044e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 5.424744554941232977e+00, -7.200000000000000178e+00, 1.066404744929757425e-02
5.286065481394441434e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.387399058459235120e-02, 1.031518987514536134e-01, -8.949533709244077498e-03, 0.000000000000000000e+00, 9.999599521212771958e-01, 1.800000000000000044e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 5.285941315648022609e+00, -7.200000000000000178e+00, 1.387343496070001653e-02
5.123733248763810977e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.669758613483986881e-02, 1.306995554553531391e-01, -1.426555040579871245e-02, 0.000000000000000000e+00, 9.998982418584502208e-01, 1.800000000000000044e+00, 3.216336609715709560e+00, 7.836633902842906618e-01, 5.123495048507149541e+00, -7.200000000000000178e+00, 1.669588701950642379e-02
4.947463757778361781e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.862247888694727391e-02, 1.546368023091463095e-01, -2.043929769698018400e-02, 0.000000000000000000e+00, 9.997910957343310034e-01, 1.800000000000000044e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 4.947083127388536283e+00, -7.200000000000000178e+00, 1.861858857167046979e-02
4.770952443533934328e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.935482741743193777e-02, 1.702605977766762924e-01, -2.739801786854383428e-02, 0.000000000000000000e+00, 9.996246038473017848e-01, 1.800000000000000044e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 4.770422159626509284e+00, -7.200000000000000178e+00, 1.934756168968330275e-02
4.608015174739140463e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.827725380018635493e-02, 1.740675009519311034e-01, -3.519315447039362416e-02, 0.000000000000000000e+00, 9.993805290670930708e-01, 1.800000000000000044e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 4.607371940522855702e+00, -7.200000000000000178e+00, 1.826593157272377033e-02
4.468643413362124228e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.501206414824979643e-02, 1.655168395199966280e-01, -4.306590936482747323e-02, 0.000000000000000000e+00, 9.990722333498115448e-01, 1.800000000000000044e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 4.467996905168137189e+00, -7.200000000000000178e+00, 1.499813645578258053e-02
4.357187199840925729e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 1.085106762847756409e-02, 1.465413214628188687e-01, -5.005764915022734018e-02, 0.000000000000000000e+00, 9.987463300365876373e-01, 1.800000000000000044e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 4.356644020904673731e+00, -7.200000000000000178e+00, 1.083746397092077290e-02
4.273048751207490170e+00, -7.200000000000000178e+00, 0.000000000000000000e+00, 6.812247091741063104e-03, 1.200491705627328015e-01, -5.579534338018372897e-02, 0.000000000000000000e+00, 9.984422264994040619e-01, 1.800000000000000044e+00, 2.172260364380927289e+00, 1.827739635619072489e+00, 4.272668659541816183e+00, -7.200000000000000178e+00, 6.801635153742057599e-03
